subscription_id,customer_id,plan_type,monthly_fee,start_date,end_date,status
2883,199,Basic,299,2022-09-20,2022-10-25,Cancelled
2884,838,Basic,299,2022-10-15,2023-10-09,Active
2885,922,Basic,299,2022-04-06,2022-10-27,Cancelled
2886,1253,Basic,299,2022-04-06,2022-09-11,Cancelled
2887,1100,Premium,699,2023-10-07,2024-03-08,Active
2888,1412,Standard,499,2023-07-09,2023-11-01,Active
2889,1426,Premium,699,2022-01-07,2022-10-14,Cancelled
2890,444,Standard,499,2024-06-27,2025-01-12,Active
2891,1032,Premium,699,2022-08-23,2023-07-13,Active
2892,875,Premium,699,2022-12-24,2023-07-24,Cancelled
2893,1140,Premium,699,2022-06-18,2022-07-31,Cancelled
2894,1285,Premium,699,2022-01-22,2022-07-11,Active
2895,1685,Basic,299,2022-08-28,2022-10-20,Cancelled
2896,402,Basic,299,2022-07-22,2022-10-27,Active
2897,126,Premium,699,2023-04-06,2023-08-29,Active
2898,65,Basic,299,2024-01-14,2024-05-27,Active
2899,1550,Standard,499,2024-05-04,2025-01-10,Active
2900,130,Basic,299,2023-05-01,2023-12-10,Active
2901,768,Basic,299,2023-06-30,2023-10-27,Active
2902,1829,Standard,499,2022-04-22,2022-07-04,Cancelled
2903,434,Basic,299,2022-06-07,2023-02-04,Active
2904,470,Premium,699,2024-04-12,2024-08-05,Active
2905,1066,Premium,699,2023-07-23,2024-05-19,Cancelled
2906,1909,Premium,699,2024-07-09,2025-06-03,Cancelled
2907,1816,Standard,499,2022-06-11,2023-05-11,Active
2908,1162,Basic,299,2024-09-03,2025-05-20,Active
2909,1252,Standard,499,2022-10-13,2023-04-22,Active
2910,439,Premium,699,2024-03-28,2024-05-07,Active
2911,606,Standard,499,2024-03-02,2024-12-31,Active
2912,187,Premium,699,2022-04-29,2022-08-01,Cancelled
2913,471,Premium,699,2023-12-19,2024-10-17,Cancelled
2914,232,Premium,699,2023-05-06,2023-12-24,Cancelled
2915,1190,Premium,699,2024-01-26,2024-05-04,Active
2916,369,Premium,699,2024-06-15,2024-11-10,Cancelled
2917,493,Basic,299,2023-06-05,2024-05-10,Active
2918,152,Basic,299,2023-07-06,2024-05-13,Active
2919,1076,Premium,699,2022-04-06,2022-09-15,Active
2920,1125,Basic,299,2024-04-27,2024-08-26,Active
2921,1005,Basic,299,2022-05-24,2022-10-13,Active
2922,184,Premium,699,2022-06-01,2023-05-16,Active
2923,865,Premium,699,2023-10-12,2024-08-16,Active
2924,1557,Standard,499,2023-04-17,2023-08-09,Active
2925,1736,Standard,499,2022-01-31,2022-03-18,Cancelled
2926,1598,Basic,299,2024-03-04,2024-04-15,Cancelled
2927,1481,Basic,299,2022-03-27,2022-10-08,Active
2928,1521,Premium,699,2023-08-23,2023-11-02,Active
2929,390,Standard,499,2024-09-02,2024-11-21,Active
2930,1832,Premium,699,2023-10-26,2024-06-02,Active
2931,1292,Premium,699,2024-09-18,2025-08-23,Active
2932,307,Standard,499,2022-11-17,2023-06-29,Active
2933,1628,Premium,699,2023-10-24,2024-04-19,Cancelled
2934,535,Basic,299,2022-03-29,2023-02-01,Cancelled
2935,1230,Premium,699,2023-08-14,2024-06-15,Active
2936,1006,Premium,699,2024-07-21,2024-09-28,Active
2937,1689,Standard,499,2023-05-29,2024-05-11,Cancelled
2938,644,Standard,499,2023-04-26,2023-06-15,Active
2939,958,Basic,299,2022-02-15,2023-01-17,Active
2940,1356,Standard,499,2024-06-26,2024-11-28,Active
2941,1304,Standard,499,2022-04-01,2022-11-02,Cancelled
2942,564,Premium,699,2022-06-03,2023-01-26,Active
2943,252,Basic,299,2023-02-27,2023-06-13,Cancelled
2944,1048,Basic,299,2022-11-26,2023-07-03,Active
2945,750,Standard,499,2024-04-21,2024-08-16,Cancelled
2946,769,Premium,699,2022-02-12,2022-12-21,Cancelled
2947,1281,Standard,499,2022-02-24,2022-10-20,Active
2948,841,Premium,699,2024-05-26,2025-05-05,Active
2949,1266,Standard,499,2024-03-16,2024-04-23,Cancelled
2950,1595,Premium,699,2024-09-02,2025-06-28,Active
2951,133,Basic,299,2022-10-02,2022-11-25,Cancelled
2952,1773,Standard,499,2022-09-16,2023-07-13,Active
2953,1139,Premium,699,2024-01-27,2024-02-28,Active
2954,1502,Standard,499,2024-09-12,2025-09-06,Active
2955,1943,Standard,499,2023-05-26,2023-10-30,Active
2956,775,Premium,699,2024-02-22,2024-06-27,Active
2957,132,Standard,499,2022-10-02,2023-03-05,Active
2958,135,Basic,299,2023-12-15,2024-08-05,Active
2959,605,Premium,699,2022-06-24,2023-04-17,Active
2960,1372,Premium,699,2024-01-19,2024-07-24,Active
2961,325,Basic,299,2022-09-06,2023-05-08,Cancelled
2962,268,Standard,499,2024-01-10,2024-11-05,Active
2963,214,Standard,499,2024-09-10,2025-02-15,Active
2964,1789,Basic,299,2024-04-21,2024-12-06,Active
2965,1294,Standard,499,2022-06-10,2023-01-07,Cancelled
2966,766,Standard,499,2024-06-06,2024-07-27,Active
2967,1616,Basic,299,2024-01-09,2024-08-14,Active
2968,1400,Basic,299,2022-10-28,2023-03-05,Cancelled
2969,1867,Premium,699,2022-01-24,2022-04-07,Active
2970,631,Standard,499,2024-03-22,2024-09-11,Cancelled
2971,1051,Premium,699,2024-09-10,2025-07-08,Active
2972,1881,Basic,299,2024-03-01,2024-07-24,Cancelled
2973,755,Basic,299,2023-07-24,2024-05-05,Active
2974,1701,Standard,499,2022-12-06,2023-03-14,Active
2975,1704,Premium,699,2022-03-05,2022-09-25,Active
2976,1407,Premium,699,2022-02-28,2022-08-26,Active
2977,1877,Basic,299,2022-08-02,2023-03-01,Active
2978,1078,Standard,499,2023-08-25,2024-03-03,Cancelled
2979,251,Standard,499,2024-01-16,2024-06-07,Cancelled
2980,1651,Basic,299,2022-04-03,2022-06-20,Cancelled
2981,932,Premium,699,2023-04-23,2023-07-25,Active
2982,1243,Basic,299,2022-09-04,2023-08-03,Active
2983,1391,Basic,299,2023-05-20,2023-10-07,Active
2984,1319,Standard,499,2022-08-20,2022-10-09,Cancelled
2985,1751,Basic,299,2024-01-11,2024-03-20,Cancelled
2986,1881,Premium,699,2024-02-19,2024-12-03,Active
2987,1970,Standard,499,2023-02-03,2023-04-22,Active
2988,1026,Standard,499,2024-03-08,2025-01-14,Cancelled
2989,1075,Basic,299,2022-01-11,2022-05-15,Active
2990,55,Basic,299,2023-08-24,2023-11-16,Active
2991,850,Basic,299,2023-07-17,2023-10-20,Cancelled
2992,1073,Basic,299,2022-09-08,2023-04-19,Active
2993,1305,Premium,699,2023-05-25,2023-11-06,Cancelled
2994,1686,Premium,699,2022-05-03,2022-12-31,Cancelled
2995,1807,Premium,699,2023-11-28,2024-04-15,Active
2996,1249,Standard,499,2022-05-18,2022-07-16,Active
2997,1237,Basic,299,2024-04-07,2024-07-09,Cancelled
2998,1310,Premium,699,2022-10-21,2023-01-14,Active
2999,463,Basic,299,2023-02-11,2023-12-09,Active
3000,1717,Basic,299,2023-08-24,2023-12-03,Cancelled
