payment_id,subscription_id,payment_date,amount,payment_method
4882,1161,2023-07-12,607,UPI
4883,1443,2023-07-02,537,Net Banking
4884,119,2022-01-11,636,Net Banking
4885,663,2022-09-02,645,UPI
4886,1282,2023-08-20,602,UPI
4887,654,2023-03-08,439,Credit Card
4888,2000,2023-02-27,311,UPI
4889,846,2022-03-02,342,Debit Card
4890,2943,2022-02-18,414,Debit Card
4891,2359,2023-06-08,313,Credit Card
4892,989,2024-01-09,557,Net Banking
4893,374,2024-06-06,687,Net Banking
4894,589,2023-07-12,413,Debit Card
4895,1458,2023-03-11,580,Credit Card
4896,1313,2024-07-01,579,Credit Card
4897,157,2023-07-08,643,Credit Card
4898,480,2023-01-10,410,Debit Card
4899,1873,2022-10-14,400,UPI
4900,1654,2023-04-15,309,Debit Card
4901,2605,2023-11-03,529,Net Banking
4902,679,2023-06-08,691,Net Banking
4903,291,2022-11-23,494,UPI
4904,2491,2023-03-18,636,UPI
4905,1896,2023-12-15,596,UPI
4906,1448,2024-09-10,552,UPI
4907,2328,2022-12-18,612,UPI
4908,1507,2022-01-27,474,UPI
4909,2657,2022-09-03,651,Net Banking
4910,549,2023-07-31,662,Credit Card
4911,1815,2022-04-28,452,UPI
4912,1173,2024-07-08,337,Debit Card
4913,2557,2022-12-20,381,UPI
4914,537,2024-01-27,638,UPI
4915,588,2024-04-08,330,Net Banking
4916,2740,2024-03-03,570,Debit Card
4917,305,2023-02-08,631,UPI
4918,395,2024-06-13,333,Debit Card
4919,380,2022-11-03,490,Net Banking
4920,1210,2023-12-29,450,UPI
4921,611,2022-03-03,403,Credit Card
4922,2724,2022-05-19,541,Net Banking
4923,2552,2024-06-21,433,Net Banking
4924,830,2022-01-27,561,Debit Card
4925,1230,2024-08-31,328,Debit Card
4926,2986,2023-01-07,648,Debit Card
4927,706,2024-01-11,345,Debit Card
4928,1166,2024-06-18,445,Credit Card
4929,2877,2022-06-27,597,Debit Card
4930,1788,2022-08-28,447,Credit Card
4931,2359,2022-09-14,345,Debit Card
4932,2935,2022-04-01,581,Credit Card
4933,1482,2024-01-06,636,Debit Card
4934,1449,2023-05-05,591,UPI
4935,2388,2023-08-05,330,Credit Card
4936,1157,2024-08-05,543,UPI
4937,363,2022-05-20,634,Debit Card
4938,631,2022-11-29,453,Net Banking
4939,34,2022-03-30,582,Credit Card
4940,467,2022-07-28,453,Debit Card
4941,1074,2024-03-31,556,UPI
4942,1938,2022-03-12,402,Debit Card
4943,2461,2024-02-25,650,Net Banking
4944,2835,2022-06-30,535,Net Banking
4945,2240,2023-03-02,343,Debit Card
4946,2022,2022-09-02,447,Debit Card
4947,476,2024-02-26,358,Debit Card
4948,107,2024-03-02,383,Credit Card
4949,2851,2023-12-26,403,Credit Card
4950,917,2022-02-10,346,UPI
4951,2426,2024-05-29,455,Credit Card
4952,667,2023-09-25,568,Credit Card
4953,2278,2023-07-13,629,Credit Card
4954,2370,2023-01-24,645,Net Banking
4955,1238,2024-04-08,483,Debit Card
4956,772,2022-04-30,592,Credit Card
4957,2770,2023-08-13,601,Credit Card
4958,2102,2022-06-07,334,Debit Card
4959,788,2022-11-25,499,Debit Card
4960,386,2023-03-29,376,Debit Card
4961,1766,2024-06-21,619,Net Banking
4962,2004,2022-02-25,452,Credit Card
4963,1984,2022-03-29,304,Debit Card
4964,2830,2023-07-16,587,Credit Card
4965,2533,2022-04-28,558,Net Banking
4966,1191,2022-02-06,463,Credit Card
4967,459,2022-09-02,668,Debit Card
4968,651,2022-01-24,689,Debit Card
4969,1116,2024-09-02,433,UPI
4970,1761,2022-01-29,551,Credit Card
4971,1049,2024-07-04,564,Net Banking
4972,1601,2022-12-20,328,Net Banking
4973,1859,2022-12-22,683,Debit Card
4974,1467,2023-12-26,633,Net Banking
4975,623,2022-08-20,337,Net Banking
4976,856,2022-05-01,500,Credit Card
4977,803,2023-11-10,553,Credit Card
4978,381,2023-10-30,642,Credit Card
4979,1293,2024-02-29,652,Net Banking
4980,127,2024-09-04,395,Net Banking
4981,843,2022-03-03,516,Net Banking
4982,1891,2022-01-24,305,UPI
4983,2433,2023-09-15,442,Net Banking
4984,2447,2024-06-02,502,Net Banking
4985,2812,2023-09-12,424,Debit Card
4986,1016,2022-08-12,652,Net Banking
4987,243,2022-01-30,551,Credit Card
4988,2791,2022-11-22,566,Credit Card
4989,109,2023-08-17,552,Credit Card
4990,1124,2023-11-03,323,Net Banking
4991,811,2022-09-13,392,Debit Card
4992,1222,2022-08-09,314,Net Banking
4993,1383,2024-06-29,572,Net Banking
4994,1201,2022-10-20,655,Debit Card
4995,2553,2024-06-15,632,Debit Card
4996,997,2023-04-25,470,Credit Card
4997,2367,2023-05-20,394,Debit Card
4998,2149,2024-05-21,465,Debit Card
4999,2810,2023-01-18,580,UPI
5000,1124,2022-12-31,460,Credit Card
5001,867,2023-09-28,692,Credit Card
5002,2360,2024-09-04,514,Credit Card
5003,880,2024-07-30,458,Debit Card
5004,964,2023-03-15,552,Debit Card
5005,2244,2023-12-29,549,Debit Card
5006,1624,2024-06-18,587,Debit Card
5007,596,2024-09-02,422,Credit Card
5008,134,2022-09-22,654,Debit Card
5009,1685,2022-09-19,523,UPI
5010,2126,2022-11-15,510,Net Banking
5011,1121,2023-06-14,519,Net Banking
5012,2916,2022-09-30,349,Net Banking
5013,946,2023-05-18,691,Credit Card
5014,534,2022-02-09,503,Debit Card
5015,433,2023-04-14,469,UPI
5016,691,2023-08-12,525,Net Banking
5017,1637,2022-02-08,361,UPI
5018,1468,2023-06-10,453,Credit Card
5019,2101,2022-04-16,355,UPI
5020,1037,2024-03-29,339,UPI
5021,1800,2022-07-02,577,Credit Card
5022,2895,2022-11-16,663,Debit Card
5023,2880,2023-01-24,334,Credit Card
5024,1697,2023-07-06,494,Credit Card
5025,418,2022-11-11,496,Credit Card
5026,813,2024-06-17,491,Credit Card
5027,366,2023-06-13,610,Debit Card
5028,1638,2024-02-06,682,Credit Card
5029,1364,2022-12-16,472,UPI
5030,1553,2024-09-21,478,UPI
5031,719,2024-01-30,502,Debit Card
5032,1556,2023-06-03,684,UPI
5033,949,2023-05-27,530,Credit Card
5034,1094,2024-04-06,312,Debit Card
5035,1189,2024-06-17,645,UPI
5036,2589,2023-12-04,460,UPI
5037,1385,2024-05-17,589,UPI
5038,2764,2023-02-25,516,Credit Card
5039,37,2022-08-25,302,Credit Card
5040,380,2023-09-08,510,Debit Card
5041,624,2023-05-24,696,Debit Card
5042,904,2024-09-18,566,Net Banking
5043,2405,2023-04-28,435,Debit Card
5044,2829,2022-04-12,632,Net Banking
5045,851,2023-02-04,570,Debit Card
5046,2192,2023-01-12,635,Credit Card
5047,2380,2022-11-29,646,Net Banking
5048,88,2024-03-19,598,Debit Card
5049,1060,2022-01-31,698,Credit Card
5050,1665,2023-12-01,483,Credit Card
5051,2227,2022-04-27,334,Debit Card
5052,1687,2024-04-02,653,UPI
5053,79,2022-09-04,439,UPI
5054,2302,2022-10-06,395,Net Banking
5055,1899,2022-02-04,306,Net Banking
5056,708,2024-04-09,548,UPI
5057,2919,2023-11-08,594,UPI
5058,2908,2022-05-08,455,Debit Card
5059,2433,2024-09-04,480,UPI
5060,1168,2023-09-20,682,Net Banking
5061,1753,2023-08-13,467,UPI
5062,567,2024-05-05,342,Net Banking
5063,2849,2023-12-16,480,Net Banking
5064,535,2023-05-02,474,Debit Card
5065,2051,2022-01-08,305,Credit Card
5066,1700,2024-09-17,679,Credit Card
5067,2656,2023-04-03,403,UPI
5068,1254,2023-04-18,595,UPI
5069,2856,2024-02-09,462,Debit Card
5070,960,2022-11-17,644,Credit Card
5071,1677,2023-12-30,407,Debit Card
5072,665,2023-03-09,441,Net Banking
5073,2943,2022-04-04,650,Credit Card
5074,218,2022-04-03,526,Credit Card
5075,1906,2023-07-24,351,Debit Card
5076,2798,2023-12-31,617,UPI
5077,2607,2023-11-03,471,Net Banking
5078,1660,2024-09-01,337,Debit Card
5079,168,2024-05-26,437,UPI
5080,2292,2022-10-16,345,UPI
5081,712,2023-10-03,660,Debit Card
5082,1284,2024-01-01,478,Debit Card
5083,2220,2022-07-26,626,Debit Card
5084,1980,2022-06-23,644,Net Banking
5085,2921,2023-01-03,506,Net Banking
5086,2351,2023-07-23,362,Debit Card
5087,198,2024-07-29,369,Net Banking
5088,1335,2023-01-23,439,Net Banking
5089,2913,2023-04-29,348,Credit Card
5090,1400,2023-06-15,585,Debit Card
5091,2986,2024-01-17,332,Net Banking
5092,154,2023-11-23,566,UPI
5093,299,2024-08-12,668,Credit Card
5094,1998,2024-01-16,594,Credit Card
5095,476,2023-03-03,360,Credit Card
5096,1232,2024-08-13,504,UPI
5097,1043,2023-01-26,663,Credit Card
5098,423,2023-08-20,557,Debit Card
5099,248,2024-02-16,594,Net Banking
5100,1488,2024-03-30,454,Debit Card
5101,2997,2024-02-25,453,Net Banking
5102,872,2024-09-09,673,UPI
5103,2910,2022-07-09,422,Net Banking
5104,2956,2023-11-17,546,UPI
5105,2292,2023-11-22,671,Net Banking
5106,1878,2022-01-05,327,Net Banking
5107,2296,2023-07-28,360,Debit Card
5108,1396,2022-09-06,387,UPI
5109,389,2022-06-10,343,Credit Card
5110,2256,2024-09-19,382,Debit Card
5111,1664,2023-05-10,591,Credit Card
5112,2518,2023-02-23,639,Net Banking
5113,1688,2024-01-16,308,Debit Card
5114,2217,2023-03-17,483,Debit Card
5115,2250,2022-08-09,591,UPI
5116,1882,2022-03-06,508,UPI
5117,1649,2024-02-16,641,Debit Card
5118,445,2024-02-26,666,Credit Card
5119,57,2022-07-13,648,Net Banking
5120,40,2024-05-01,686,Credit Card
5121,1831,2022-02-17,424,Net Banking
5122,2131,2024-03-06,330,Net Banking
5123,2923,2023-12-23,690,Net Banking
5124,2376,2022-08-19,383,Credit Card
5125,2043,2024-03-30,684,Credit Card
5126,2338,2024-09-14,562,Debit Card
5127,1119,2023-06-01,437,Debit Card
5128,2755,2023-12-13,653,Net Banking
5129,2015,2024-01-10,454,Net Banking
5130,1677,2024-08-14,649,Debit Card
5131,2522,2023-02-24,476,Credit Card
5132,1945,2024-03-28,445,UPI
5133,1394,2023-02-09,461,Net Banking
5134,546,2023-03-14,540,Net Banking
5135,1477,2023-11-25,440,Credit Card
5136,2450,2023-06-07,381,Credit Card
5137,1830,2023-08-24,437,Net Banking
5138,1953,2023-08-15,478,Credit Card
5139,166,2022-07-18,456,UPI
5140,543,2024-02-12,375,Credit Card
5141,762,2023-03-24,390,Net Banking
5142,2505,2024-09-27,414,Credit Card
5143,888,2022-05-09,679,Net Banking
5144,2717,2024-09-01,429,UPI
5145,704,2024-09-02,489,Net Banking
5146,913,2022-09-05,304,Credit Card
5147,1891,2024-02-11,695,UPI
5148,161,2024-01-21,494,Debit Card
5149,1373,2022-03-30,520,UPI
5150,601,2023-10-25,375,UPI
5151,1905,2023-02-14,680,Net Banking
5152,1508,2022-05-06,363,UPI
5153,2901,2023-07-26,401,Net Banking
5154,2593,2023-08-12,602,Credit Card
5155,254,2024-01-08,482,Debit Card
5156,1637,2024-01-11,691,Net Banking
5157,2460,2024-08-11,405,Debit Card
5158,558,2023-05-20,521,Debit Card
5159,890,2022-09-22,365,Debit Card
5160,2183,2024-08-24,480,Net Banking
5161,653,2024-03-02,693,Debit Card
5162,1907,2022-05-24,411,Net Banking
5163,2762,2022-06-30,394,UPI
5164,2375,2022-08-01,351,Credit Card
5165,955,2024-04-09,416,Net Banking
5166,2863,2024-01-02,326,Credit Card
5167,2226,2023-12-11,598,UPI
5168,584,2023-11-02,405,UPI
5169,140,2022-07-29,679,Net Banking
5170,46,2022-10-01,400,Debit Card
5171,956,2024-06-27,688,Debit Card
5172,2797,2022-05-07,622,Debit Card
5173,2185,2022-10-15,486,Net Banking
5174,2600,2024-02-24,341,Debit Card
5175,1475,2023-10-24,548,Credit Card
5176,1104,2023-04-21,411,Net Banking
5177,414,2023-08-30,567,UPI
5178,2815,2023-11-25,357,Net Banking
5179,1725,2023-08-09,636,Net Banking
5180,2214,2022-01-17,633,Net Banking
5181,1212,2023-01-14,660,UPI
5182,1259,2022-11-06,671,Debit Card
5183,393,2023-01-12,549,Debit Card
5184,1899,2023-09-28,641,Debit Card
5185,1783,2022-10-24,314,UPI
5186,845,2024-01-01,373,Net Banking
5187,812,2023-10-26,607,Net Banking
5188,2140,2023-06-27,484,Debit Card
5189,1078,2024-01-14,366,Debit Card
5190,2604,2024-04-02,591,Credit Card
5191,906,2023-09-10,532,Net Banking
5192,2773,2023-11-20,564,Debit Card
5193,2776,2022-08-05,340,UPI
5194,94,2022-09-01,383,Credit Card
5195,2433,2023-06-07,490,Net Banking
5196,1415,2024-03-28,484,Credit Card
5197,2790,2023-12-03,671,Credit Card
5198,524,2022-12-06,304,Net Banking
5199,1786,2023-03-21,676,Net Banking
5200,2613,2023-11-19,691,Credit Card
5201,1652,2023-10-24,533,Debit Card
5202,1220,2023-05-22,512,Net Banking
5203,384,2024-06-10,451,Net Banking
5204,1011,2022-05-26,585,UPI
5205,2967,2023-09-23,344,Credit Card
5206,947,2023-06-25,470,Debit Card
5207,1272,2022-05-31,539,Net Banking
5208,692,2022-06-06,351,UPI
5209,1444,2023-08-03,687,Net Banking
5210,992,2024-07-18,645,Net Banking
5211,1209,2022-07-30,592,Net Banking
5212,934,2023-09-03,608,UPI
5213,2520,2022-12-11,604,UPI
5214,30,2022-07-25,583,UPI
5215,1313,2024-03-17,679,UPI
5216,1699,2023-01-06,521,UPI
5217,813,2022-03-18,539,Credit Card
5218,2104,2023-05-18,410,Credit Card
5219,220,2022-06-03,677,Credit Card
5220,65,2023-11-10,373,Net Banking
5221,836,2023-01-25,642,Net Banking
5222,908,2023-12-01,679,Debit Card
5223,1438,2024-01-24,498,Net Banking
5224,840,2024-01-08,659,Debit Card
5225,697,2024-08-27,672,Debit Card
5226,1168,2024-07-29,557,Net Banking
5227,1098,2023-08-01,408,Credit Card
5228,1746,2023-11-15,499,Credit Card
5229,394,2023-08-18,362,Credit Card
5230,2471,2022-01-11,453,Net Banking
5231,1624,2024-01-08,671,Credit Card
5232,1812,2022-08-01,680,Debit Card
5233,1694,2022-11-13,454,Net Banking
5234,2285,2024-06-26,591,Debit Card
5235,2722,2023-04-26,562,UPI
5236,2516,2023-01-07,621,UPI
5237,375,2023-05-11,519,Credit Card
5238,2525,2023-11-18,310,Debit Card
5239,2031,2022-04-10,511,UPI
5240,2897,2023-11-04,637,UPI
5241,2616,2024-08-30,585,Credit Card
5242,60,2022-10-20,478,Net Banking
5243,1012,2024-01-03,438,Net Banking
5244,1784,2024-09-11,593,UPI
5245,1045,2024-07-25,551,Debit Card
5246,2821,2024-09-10,418,Net Banking
5247,2250,2024-06-22,328,UPI
5248,536,2023-05-29,592,Credit Card
5249,2701,2022-12-06,498,Net Banking
5250,1413,2024-07-29,343,Debit Card
5251,1813,2023-07-10,454,Net Banking
5252,1813,2022-04-03,602,Debit Card
5253,1823,2022-10-08,424,UPI
5254,1454,2022-02-14,609,Net Banking
5255,2082,2022-11-23,615,Debit Card
5256,2062,2022-02-11,501,Debit Card
5257,1325,2022-03-01,375,Debit Card
5258,185,2023-06-08,591,Net Banking
5259,1149,2023-02-07,610,Debit Card
5260,1087,2024-08-10,412,UPI
5261,952,2023-01-02,427,Net Banking
5262,2437,2022-12-04,389,Credit Card
5263,765,2024-04-19,351,UPI
5264,1593,2022-02-02,419,Net Banking
5265,261,2022-01-06,565,Credit Card
5266,859,2022-12-05,457,Net Banking
5267,2548,2022-10-25,494,Net Banking
5268,3,2024-07-15,452,Credit Card
5269,869,2023-05-04,505,UPI
5270,1808,2022-10-10,534,Net Banking
5271,2388,2022-05-06,635,Credit Card
5272,1746,2022-03-25,394,Debit Card
5273,475,2024-04-11,472,Credit Card
5274,974,2024-01-15,593,Net Banking
5275,2863,2022-11-17,478,Net Banking
5276,2909,2023-05-30,663,Credit Card
5277,2616,2023-07-31,626,Credit Card
5278,174,2024-03-17,453,Credit Card
5279,1286,2023-06-18,607,Debit Card
5280,881,2022-08-10,489,Debit Card
5281,2228,2023-03-02,664,Net Banking
5282,6,2022-04-13,413,UPI
5283,1293,2024-02-07,299,Credit Card
5284,686,2023-08-24,472,Net Banking
5285,791,2024-03-19,564,Credit Card
5286,434,2024-06-15,314,Credit Card
5287,756,2024-05-26,449,UPI
5288,1908,2022-04-07,576,Credit Card
5289,1536,2023-07-27,327,Net Banking
5290,2680,2024-04-07,345,UPI
5291,2489,2023-08-05,693,Credit Card
5292,777,2024-07-24,504,UPI
5293,149,2024-06-17,481,UPI
5294,495,2023-08-13,347,Debit Card
5295,2361,2023-02-26,571,Net Banking
5296,334,2023-05-29,520,Net Banking
5297,315,2023-05-10,302,Credit Card
5298,2630,2022-11-15,611,Debit Card
5299,2448,2024-05-21,403,Debit Card
5300,2288,2024-07-17,665,UPI
5301,71,2023-05-18,658,Credit Card
5302,2459,2023-03-09,341,Debit Card
5303,2421,2022-08-14,405,Debit Card
5304,305,2024-02-20,398,UPI
5305,2362,2022-12-28,382,Debit Card
5306,173,2023-07-31,694,UPI
5307,170,2023-11-13,325,Debit Card
5308,1958,2024-06-12,645,Credit Card
5309,1930,2023-05-23,484,UPI
5310,1579,2022-06-08,665,Net Banking
5311,1045,2023-07-08,302,Net Banking
5312,1637,2022-04-19,333,Debit Card
5313,1698,2024-03-18,678,Debit Card
5314,2953,2022-02-03,631,Debit Card
5315,244,2023-02-02,602,UPI
5316,301,2023-03-16,461,Net Banking
5317,2760,2022-04-06,385,Credit Card
5318,483,2023-07-22,519,Credit Card
5319,2635,2022-03-06,576,Credit Card
5320,498,2023-11-15,672,Debit Card
5321,2737,2023-12-29,629,Debit Card
5322,2784,2023-09-22,610,Debit Card
5323,802,2022-03-02,392,UPI
5324,1463,2023-08-21,680,Net Banking
5325,2379,2024-01-08,368,Credit Card
5326,1758,2024-03-17,376,Debit Card
5327,472,2024-03-20,444,UPI
5328,2458,2023-03-17,583,Credit Card
5329,83,2024-06-21,597,Net Banking
5330,2594,2022-04-21,591,Net Banking
5331,2243,2022-02-19,446,UPI
5332,127,2022-12-19,382,Credit Card
5333,267,2022-05-25,685,Credit Card
5334,890,2024-03-22,515,Credit Card
5335,2126,2022-05-06,506,UPI
5336,423,2024-08-22,651,Credit Card
5337,1037,2022-09-19,681,Net Banking
5338,175,2024-06-16,576,Credit Card
5339,2834,2023-09-18,554,Credit Card
5340,1052,2022-02-09,695,Debit Card
5341,1119,2023-03-12,587,UPI
5342,1080,2022-10-15,588,UPI
5343,123,2024-04-19,505,Credit Card
5344,2420,2023-11-28,677,UPI
5345,2055,2022-02-05,510,Debit Card
5346,2836,2024-08-25,532,UPI
5347,1395,2023-02-12,520,Debit Card
5348,2803,2023-09-26,625,UPI
5349,2341,2023-11-01,319,Net Banking
5350,1057,2022-05-26,610,UPI
5351,321,2022-11-09,372,Credit Card
5352,1190,2023-09-28,482,Net Banking
5353,2665,2023-03-30,519,Debit Card
5354,1296,2024-05-18,396,UPI
5355,1861,2023-02-20,684,Net Banking
5356,2478,2022-03-29,606,UPI
5357,800,2022-02-15,348,Net Banking
5358,1171,2023-05-23,370,Net Banking
5359,506,2023-04-26,449,Net Banking
5360,2125,2022-11-24,597,Credit Card
5361,552,2024-09-16,699,Net Banking
5362,531,2023-09-16,527,Net Banking
5363,348,2022-05-04,687,Net Banking
5364,1585,2022-05-21,692,Net Banking
5365,1784,2022-01-09,692,Debit Card
5366,1264,2023-09-04,566,Debit Card
5367,1107,2024-04-07,503,Net Banking
5368,1979,2023-10-29,322,Credit Card
5369,1622,2023-01-14,492,Debit Card
5370,2039,2024-02-03,550,UPI
5371,184,2022-06-11,331,UPI
5372,2037,2024-09-01,366,Debit Card
5373,356,2024-01-05,374,UPI
5374,607,2022-10-08,390,Debit Card
5375,1394,2022-06-05,473,Net Banking
5376,139,2022-01-01,565,UPI
5377,2141,2024-05-07,616,UPI
5378,2459,2023-02-04,331,Net Banking
5379,737,2022-04-21,484,Credit Card
5380,1391,2024-03-02,375,Credit Card
5381,2564,2023-01-04,673,Debit Card
5382,1354,2022-07-23,691,Credit Card
5383,772,2024-01-07,359,UPI
5384,1522,2024-07-29,510,Credit Card
5385,1350,2023-09-20,618,Debit Card
5386,1181,2023-11-11,375,Debit Card
5387,613,2022-05-10,670,Credit Card
5388,28,2023-09-12,342,Debit Card
5389,2371,2022-10-05,431,Debit Card
5390,2972,2022-04-22,440,Credit Card
5391,1152,2024-06-01,314,Net Banking
5392,2098,2022-08-16,434,Debit Card
5393,2790,2024-05-13,624,Net Banking
5394,1974,2023-08-29,689,Debit Card
5395,2823,2024-06-13,454,Credit Card
5396,609,2022-04-09,357,Net Banking
5397,2175,2022-05-31,415,Credit Card
5398,889,2023-05-19,617,Credit Card
5399,2058,2022-04-22,633,Credit Card
5400,175,2024-04-03,647,Net Banking
5401,617,2024-06-01,458,Debit Card
5402,1673,2022-12-19,536,Net Banking
5403,890,2023-11-27,469,UPI
5404,2065,2023-04-30,530,UPI
5405,1421,2024-06-06,364,Net Banking
5406,874,2024-02-25,658,UPI
5407,2058,2023-06-20,571,Debit Card
5408,801,2024-02-06,686,Net Banking
5409,2567,2022-06-02,460,UPI
5410,1211,2024-02-05,394,Debit Card
5411,2619,2022-11-26,402,UPI
5412,479,2022-03-11,537,Debit Card
5413,2268,2022-01-26,468,Credit Card
5414,1023,2022-09-15,471,UPI
5415,944,2023-07-22,675,Debit Card
5416,2093,2024-09-12,540,Debit Card
5417,30,2022-09-26,524,Net Banking
5418,1937,2023-03-22,493,Net Banking
5419,2903,2022-02-15,571,Debit Card
5420,2214,2023-07-14,552,UPI
5421,1315,2023-12-25,655,Net Banking
5422,324,2024-01-11,639,Debit Card
5423,228,2023-10-03,540,UPI
5424,851,2022-03-15,649,Debit Card
5425,2936,2024-07-22,498,UPI
5426,2475,2022-07-14,351,UPI
5427,2906,2022-05-20,501,Debit Card
5428,391,2023-11-04,634,Credit Card
5429,1970,2024-05-11,450,Credit Card
5430,1053,2024-03-20,433,Debit Card
5431,16,2023-10-13,361,Credit Card
5432,1588,2022-03-25,441,UPI
5433,1457,2022-05-26,601,Net Banking
5434,1253,2022-12-27,661,Net Banking
5435,1278,2022-10-05,403,Debit Card
5436,284,2023-09-02,612,Net Banking
5437,397,2024-04-10,361,UPI
5438,929,2022-08-21,423,UPI
5439,2379,2024-08-13,529,Debit Card
5440,2549,2023-03-19,614,Net Banking
5441,117,2022-04-05,311,Credit Card
5442,844,2024-03-21,623,UPI
5443,927,2022-10-29,453,Net Banking
5444,1493,2024-01-27,663,UPI
5445,2260,2024-01-05,510,Credit Card
5446,2174,2023-06-21,558,Credit Card
5447,1951,2023-06-09,505,Credit Card
5448,2911,2024-08-10,365,Credit Card
5449,1501,2023-08-10,601,Debit Card
5450,2045,2023-09-14,429,Debit Card
5451,1870,2023-03-24,411,Debit Card
5452,2012,2024-07-13,446,Credit Card
5453,863,2022-08-08,359,Debit Card
5454,686,2022-07-10,416,UPI
5455,1082,2023-07-25,319,Net Banking
5456,57,2022-10-24,529,Debit Card
5457,2809,2022-05-01,458,Debit Card
5458,1624,2023-07-23,536,UPI
5459,1884,2023-04-28,669,Net Banking
5460,1048,2022-01-07,534,Credit Card
5461,906,2023-02-17,496,Net Banking
5462,1447,2023-02-16,305,Credit Card
5463,2754,2024-09-17,529,Net Banking
5464,2938,2022-05-23,381,Debit Card
5465,493,2024-06-05,391,Debit Card
5466,496,2023-08-18,407,Net Banking
5467,2201,2022-06-18,545,UPI
5468,1804,2022-05-17,517,UPI
5469,2902,2024-03-20,409,Debit Card
5470,810,2024-05-20,304,UPI
5471,2957,2024-03-08,483,Net Banking
5472,2335,2022-06-20,638,Credit Card
5473,1648,2023-02-15,636,Net Banking
5474,133,2024-06-27,438,UPI
5475,949,2022-04-07,392,Debit Card
5476,1034,2023-11-01,434,Debit Card
5477,1393,2023-06-18,671,UPI
5478,2369,2024-06-18,586,Credit Card
5479,461,2024-09-16,565,UPI
5480,1774,2022-12-26,349,Debit Card
5481,1071,2022-07-05,359,Credit Card
5482,1593,2024-02-07,419,Net Banking
5483,2283,2023-11-30,344,Net Banking
5484,2899,2022-01-20,456,Debit Card
5485,1542,2022-09-16,619,Credit Card
5486,341,2023-12-07,509,UPI
5487,2374,2022-12-25,484,UPI
5488,2346,2024-08-12,431,Debit Card
5489,301,2023-09-30,425,Net Banking
5490,2351,2024-02-12,400,Credit Card
5491,855,2024-02-21,508,Debit Card
5492,2824,2023-02-08,471,Net Banking
5493,727,2023-05-16,503,Net Banking
5494,1752,2023-06-17,551,Net Banking
